;userId;GoalSetting;StrategicPlanning;SelfEvaluation;TaskStrategies;Elaboration;HelpSeeking;SRL;only lecture;Atry to lecture;explore;only asessment;Lcomplete to Atry;lecture to Acomplete;hrs;prior_exp;crs_str;crs_fin;int_topic;int_assess;edu;age;isfemale;emp_student;emp_job;completer;days_act;num_events;num_ses;grade;cluster;Gano;Ocupation
323;f39b047a752a29eb2e0a87701431f7dfc19c890f;2;2,5;3,333333333;3,166666667;3,666666667;3,5;3,027777778;47;110;18;22;4;0;4;0;10;4;1;0;5;26;0;0;0;True;25;474;89;92,80952215;2;SI;None
324;08ecaab4a66c665e2385dc0970bdd50744bde91a;3;3,5;3,333333333;3,333333333;3;2;3,027777778;25;110;4;7;7;8;3;0;0;0;1;1;3;17;0;0;1;False;13;369;26;72,94285893;1;SI;Employee
325;75a38acfddffce71ee84232785674a1ad31a49f3;4;4;3,666666667;3,5;4;4;3,861111111;51;110;7;20;11;0;6;0;1;1;1;1;2;44;0;0;1;False;22;797;54;93,08571219;2;SI;Employee
326;5dc5d218828cb05690d296a6663b7a43c2882e86;3,75;3,5;4;3,666666667;3,666666667;3;3,597222222;23;110;13;9;0;0;8;1;0;0;1;1;4;37;0;0;0;True;15;287;40;91,80952311;2;SI;None
327;1fcc308f8a48fbe38c9fff5ed231cdb4dbcc7824;4;3,5;3,333333333;3,666666667;3,666666667;2,5;3,444444444;29;110;11;15;0;0;5;0;2;1;1;1;5;27;0;1;0;False;21;237;35;70,14285922;1;SI;Student
328;6d67f8aeb11ec53467e1958ce8494327d21148df;3,25;3,25;3;3,833333333;4;3;3,388888889;21;110;25;18;0;0;6;1;2;2;1;1;4;21;1;1;0;False;20;380;32;66,58571362;1;SI;Student
329;22c115bdbdb61366849a654025ca233c14312a57;3,75;3,75;4;4;4;3;3,75;6;110;25;7;0;0;7;1;10;10;1;1;7;59;0;0;1;True;14;485;31;93,66666675;2;SI;Employee
330;ed663f5d8e6fd71867ddce0b5cd49b3396eb6349;3,75;3;3;4;4;2,75;3,416666667;23;110;16;12;4;6;15;1;4;3;1;1;4;45;0;0;1;False;19;326;46;70,44285536;1;SI;Employee
331;5c347edee0af102920e515d85f62fdb70e33dc9e;4;4;4;4;4;3,25;3,875;36;110;10;0;4;6;10;0;0;0;1;1;4;43;0;0;0;False;24;467;91;68,00000072;1;SI;None
332;8af1e8e36eeafbf6694b504b3d12e6479a43cb10;4;4;4;4;4;3,5;3,916666667;78;110;0;6;0;0;3;1;2;2;1;1;4;37;0;0;1;False;17;409;64;92,14285612;2;SI;Employee
333;ef7f9d041213280a158c4b4e0b3e70a80b8f5852;4;4;4;4;4;3;3,833333333;34;111;14;11;7;0;5;1;0;0;1;1;5;33;0;0;1;True;14;337;30;100;2;SI;Employee
334;59bacc26cff293ac386bf698a58955fa9c4d2fa5;4;4;4;2,166666667;2,666666667;2,25;3,180555556;4;115;4;10;0;0;2;0;5;1;1;1;4;27;0;0;0;False;7;128;14;60,00000238;1;SI;None
335;abbcf02aa568373374a82e553158447e2def1bca;3,25;3;2,333333333;2,166666667;2;2,75;2,583333333;14;115;4;3;7;0;3;0;2;2;1;1;4;41;1;0;1;True;14;392;17;92,48571396;2;SI;Employee
336;4968641a218f3dbb83d620a71806b6d8adaf4db6;2,75;3;3;2,333333333;3;2,25;2,722222222;13;115;0;6;9;9;2;1;3;1;1;1;5;21;0;1;0;True;11;411;32;91,60952568;2;SI;Student
337;2e22a52284a02c0abcd92653a3221545a9ce1dac;3,25;3;3;2,5;2,333333333;2;2,680555556;21;115;0;3;11;0;7;0;0;0;1;1;4;48;0;0;1;False;14;473;28;61,2857163;1;SI;Employee
338;fba7c0a8182e2acea65ef059d7f47c50d0af1dfb;2,75;3;3,333333333;2,666666667;3,666666667;1,75;2,861111111;6;115;4;8;0;0;10;1;11;11;1;1;5;24;0;0;1;False;7;202;8;64,54285979;1;SI;Employee
339;e8094aa1748feccc8a5b4036adbada2f95260c78;2;3;3;2,666666667;2,666666667;2,25;2,597222222;14;115;0;13;6;0;10;1;1;0;1;1;5;25;0;0;1;False;17;280;33;70,14285922;1;SI;Employee
340;b71d1cc5c2822a0f2ca44c82db16fe4fdbe10334;3;1,75;3,333333333;2,833333333;2,666666667;1,25;2,472222222;3;115;0;19;0;0;1;0;5;0;1;1;2;28;0;0;1;False;11;284;11;69,60952282;1;SI;Employee
341;a217bea2e5fda759dcd5cff661e83fd3fc270158;1,5;2,75;2;2,833333333;3,333333333;0,75;2,194444444;3;115;10;10;0;0;5;1;15;7;1;1;3;32;1;0;1;False;11;127;23;72,08571434;1;SI;Employee
342;1399313926f4cec6c941c09d9096e478c19ab77a;3;3,25;3,333333333;2,833333333;2,666666667;3;3,013888889;20;115;5;0;13;0;2;1;4;5;1;1;3;60;0;0;0;False;17;338;32;65,08571506;1;SI;None
343;393d8b78f5ab58d04aa1e8fa5a17e169272cfee8;2,75;3;3,666666667;3;3;2,5;2,986111111;6;115;4;3;0;0;4;1;2;2;1;1;3;19;0;1;0;False;10;164;21;60,00000238;1;SI;Student
344;9ba1f5f9a9db0133496ee50ac7c23039ca38ca6c;3,75;4;4;3,166666667;3,333333333;2,25;3,416666667;6;115;33;0;0;6;1;1;3;2;1;1;3;22;0;1;0;False;12;231;17;92,14285612;2;SI;Student
345;e281356abd61ec00b67fe17171ad4ca41b561f44;2,5;3;3;3,166666667;3,333333333;2,75;2,958333333;8;115;4;3;5;0;4;0;1;1;0;0;4;36;0;0;0;True;11;285;22;92,20952392;2;SI;None
346;08bac09015cf72271f5f3ce82f063c7ad32c9ff3;2,5;3;3,333333333;3,333333333;3,333333333;2,75;3,041666667;42;115;9;6;5;6;5;1;2;0;1;1;6;34;0;0;1;True;27;306;53;91,00952148;2;SI;Employee
347;0a38901f666713aba07262e43041875e6c3be7fc;3,5;3,75;4;3,5;4;3,25;3,666666667;6;115;0;3;6;0;10;0;10;8;1;1;3;23;0;0;1;True;14;331;28;90,40952325;2;SI;Employee
348;77e17d5c29a3ff44b4d4b4dbb880965f9c5cdd90;4;4;4;3,5;4;2,5;3,666666667;14;115;0;12;14;0;20;0;0;0;1;1;5;36;0;0;1;False;21;322;49;62,18571663;1;SI;Employee
349;c730afdcd2b25d086493640a5e2f33247f6fc7ff;4;3,75;3,666666667;3,666666667;3,666666667;3,25;3,666666667;6;115;46;6;0;0;12;1;0;0;1;1;2;20;0;1;0;False;18;270;24;93,00000072;2;SI;Student
350;d0e73a32f8df597d7e84a7adff10c7bfa4b34d7e;3;3,5;3,666666667;3,666666667;4;3;3,472222222;9;115;22;6;4;8;6;0;0;2;1;1;3;44;0;0;0;True;19;415;38;92,15238094;2;SI;None
351;f98165b56d2a735b97e40f7db25235aeae0d8600;3;3,25;3,666666667;3,666666667;3,666666667;3,75;3,5;26;115;14;6;0;0;4;1;0;0;1;1;5;23;0;0;1;False;16;234;39;67,14285612;1;SI;Employee
352;4d002b0780ba329c4753333c1b8d3154ce5d38c5;4;4;4;4;4;2,25;3,708333333;8;115;10;0;15;0;4;1;0;0;1;1;3;18;0;1;0;False;11;261;17;63,34285736;1;SI;Student
353;7cf1cb37fed5ac913ee1129b105daeb25b8d17ba;4;4;4;4;4;4;4;18;115;14;6;5;0;6;1;3;2;1;1;3;37;0;0;1;True;19;290;44;91,26666784;2;SI;Employee
354;1955bb4736d5940c31556667d3fffcdeca8365a7;2,5;2,25;3,666666667;2,5;3;3;2,819444444;24;117;16;15;9;0;3;1;3;1;1;1;4;24;0;1;0;True;19;292;45;94,28571463;2;SI;Student
355;5f8908f24011c47c9eee1161d5fdc71ed5a471e5;4;3,5;3;3,166666667;4;3,5;3,527777778;9;117;8;3;0;0;6;1;2;2;1;1;6;44;0;0;1;False;12;166;31;85,79999804;1;SI;Employee
356;555f81d145da58143ecd3731c9b4d8ff86967130;4;2,25;2;3,166666667;3;3;2,902777778;57;117;11;9;13;0;2;1;0;0;1;1;2;23;1;1;0;False;18;402;56;73,28571677;1;SI;Student
357;324e726d376bf5d33d389ca5b57da77e51fe8b92;3,5;4;3,666666667;3,5;4;1,5;3,361111111;3;117;12;5;0;0;4;1;1;1;1;1;3;16;0;1;0;False;4;102;7;80,14285564;1;SI;Student
358;13a89fb16c0c1b76e957a3eb500a1037a04f79ae;3,75;4;4;3,666666667;4;2,25;3,611111111;8;117;4;12;0;0;6;1;0;0;1;1;5;25;0;1;0;True;6;185;9;95,34285665;2;SI;Student
359;4e9a583021c2a51d995fdf5f898623e77c48e1a7;4;4;4;4;4;3,25;3,875;6;117;27;14;0;0;4;1;2;0;1;1;5;26;0;0;1;True;12;209;14;93,86666417;2;SI;Employee
360;62f09269123ffac9346caa5e38000987041240f2;0,75;2,5;2,333333333;2,166666667;2;1,25;1,833333333;0;120;4;3;0;0;4;1;5;5;0;0;4;56;0;0;1;False;10;261;11;70,34285665;1;SI;Employee
361;89ed9b9a858cc0ff1782382813c6fa80be90bb8c;2,5;1,75;2,333333333;2,166666667;2,666666667;2,25;2,277777778;23;120;7;9;0;0;7;0;0;0;1;1;5;34;0;0;1;True;23;376;66;91,60952568;2;SI;Employee
362;910198fceda7d8720fa4a2c5918cc3166cb9a8a1;2;1,75;3;2,333333333;3,333333333;2;2,402777778;12;120;0;4;0;0;3;1;6;5;1;1;5;48;0;0;1;False;3;131;10;70,14285922;1;SI;Employee
363;9820c8300b932874787a078b4a1e5d4c67353c0d;3;3;3;2,333333333;3;2,75;2,847222222;18;120;12;6;5;4;4;1;0;0;1;1;2;38;0;0;1;True;19;267;35;93,94285679;2;SI;Employee
364;e5cf27922f69d2f2caf3c2cedb5dfad6865b07c1;2,5;3;3;2,333333333;3;2,75;2,763888889;19;120;26;3;0;0;7;1;0;0;1;1;3;39;0;1;0;False;12;229;30;66,18571281;1;SI;Student
365;0dd339e37685f0a9cd38772831bb9c5943bf1c2b;1,5;3;2,666666667;2,5;3,333333333;1,5;2,416666667;0;120;5;0;0;0;4;0;5;3;1;1;4;31;0;0;1;False;4;15;4;5,999999866;0;NO;Employee
366;cca6408c85228fce753d726c5f173600c8b329da;2,25;2,5;3;2,5;3;1,75;2,5;3;120;21;0;0;0;4;1;8;5;1;1;3;52;0;0;1;False;4;114;8;70,80000043;1;SI;Employee
367;ebc35876314b99ef35d105fe39ee5fa1c1f4357a;2,5;3;3;2,5;3;3;2,833333333;7;120;23;4;0;0;8;1;0;0;1;1;3;20;0;1;0;False;13;210;17;60,04285812;1;SI;Student
368;6e6c4b8ef7cac12b6ea1665cbd434284616054a1;2,75;2,5;2,333333333;2,5;2,333333333;1,5;2,319444444;23;120;25;5;7;0;6;1;10;8;1;1;6;38;0;0;1;True;22;416;37;94,28571463;2;SI;Employee
369;f057ff9926d3fa265d546558a0835c63565640ab;3;3,25;3,333333333;2,5;3,333333333;2;2,902777778;25;120;10;9;0;0;3;1;2;1;1;1;5;27;0;0;1;False;19;265;44;67,74285436;1;SI;Employee
370;f68ec820bd59a686ea42b70d85fb4e14ecc08145;2,25;2,25;2,333333333;2,5;2,333333333;3,25;2,486111111;27;120;6;9;0;0;8;1;0;0;1;1;3;19;0;1;0;False;16;334;35;93,59999895;2;SI;Student
371;2fdca257d175cd8efb2e663254cfce561f94be43;1,5;3,25;2,666666667;2,833333333;3,666666667;3,25;2,861111111;3;120;6;22;0;0;4;1;0;0;0;0;3;22;0;1;0;True;9;245;15;92,79999733;2;SI;Student
372;66eb075a621b939ee6a84f1e8f02cc635394d1a9;3;2,75;2,333333333;2,833333333;3;2,25;2,694444444;6;120;29;6;0;0;6;1;1;0;1;1;4;26;0;0;1;True;19;301;43;92,15238094;2;SI;Employee
373;5efa07c2e722b22814aac2b838193401a977e25f;3;2,5;3;2,833333333;2,666666667;2,5;2,75;10;120;8;0;0;0;4;1;0;0;1;1;3;21;0;1;0;True;9;266;21;92,14285612;2;SI;Student
374;e764583b5620a3e27a69a50c0c3c55336ec5091d;3;3;3,333333333;2,833333333;3,666666667;3,25;3,180555556;19;120;18;10;5;0;2;0;2;1;1;1;3;31;0;0;1;True;21;386;30;92,20952392;2;SI;Employee
375;440a2926b1e391c65230d2a6ef026f28241870ac;2,5;3,25;2,666666667;2,833333333;3,666666667;1;2,652777778;27;120;18;3;0;0;4;1;12;9;1;0;5;50;0;0;1;False;15;210;18;95,34285665;2;SI;Employee
376;09237b9ab7c233a861f6f1cf63d1fcbb2ef56ffa;2,75;2,75;2,333333333;2,833333333;3,333333333;3;2,833333333;29;120;41;6;5;0;8;1;0;0;1;1;5;28;0;0;0;True;12;252;30;93,48571301;2;SI;None
377;69ea1b5269bef10030f874459abdb92915631407;3;3;3,666666667;3;4;2,5;3,194444444;3;120;0;3;0;0;2;1;0;0;0;0;3;31;0;0;0;False;8;198;14;72,74285555;1;SI;None
378;8b6186c0f3ab4d9937ae09c9d396d2b9bbd03c45;0,75;1,25;2;3;3,666666667;3,5;2,361111111;21;120;9;3;0;0;4;1;0;0;0;0;6;53;0;0;1;True;16;272;37;93,28571558;2;SI;Employee
379;ffcd14f0467e813cb1be4b3a1c3d7fb696059c6f;3,75;3,25;3,333333333;3;4;2,5;3,305555556;21;120;24;0;0;24;10;1;0;0;1;1;4;44;0;0;1;True;16;427;37;96,34285569;2;SI;Employee
380;15c4b069498b6a31729e03071967eac0862c8b0f;3,25;3,5;3,333333333;3;3;3;3,180555556;28;120;16;21;0;0;1;1;5;3;1;1;3;34;0;0;1;True;17;546;29;99,14285541;2;SI;Employee
381;08c4fc10c3e38853e1994f6203d27fcbd1cedbe5;2,75;3,75;3,666666667;3,166666667;4;2,75;3,347222222;17;120;20;9;0;0;7;1;0;0;1;1;3;23;0;1;0;True;19;294;37;96,79999948;2;SI;Student
382;b0e4b7090086b3b2e780d7360201111117897969;3;3,5;2,333333333;3,333333333;3,333333333;1,75;2,875;6;120;11;3;0;4;4;1;1;1;1;1;4;25;0;0;0;True;10;310;21;97,74285555;2;SI;None
383;470af1f9e2f89d772f596899396a75372579007d;3;3;3,666666667;3,333333333;3,666666667;3,75;3,402777778;23;120;17;9;0;0;4;1;1;1;1;1;3;20;1;1;0;False;18;203;28;72,74285555;1;SI;Student
384;f16da28e487adb34739042ef187deaba6c647ac5;3,75;3,5;3,666666667;3,333333333;3,666666667;2;3,319444444;45;120;13;3;6;0;7;0;3;3;1;1;2;40;0;0;1;False;18;409;39;80,34285903;1;SI;Employee
385;422c295f2dffa8ac08026678044b6a210cf71112;2,75;4;3,666666667;3,5;4;1,5;3,236111111;17;120;16;6;0;0;2;1;0;0;1;1;4;51;0;0;0;False;13;244;22;93,00952554;2;SI;None
386;f4f4f8feae27f83d637bdc557557745225139eb4;4;3,25;4;3,666666667;4;2,75;3,611111111;5;120;6;0;0;0;4;0;0;0;1;1;5;33;0;1;0;False;6;194;9;71,03809714;1;SI;Student
387;841de264289be9139beef43088f432dddd1d560b;3,25;3,25;4;3,666666667;4;3,75;3,652777778;8;120;43;7;0;0;4;1;0;0;0;1;5;49;0;0;0;True;14;452;19;93,08571219;2;SI;None
388;52daf89808ca6d8997fae82ad4d2445a1b2e7b9c;3,75;3,5;3,666666667;3,833333333;4;3;3,625;0;120;0;19;0;0;3;0;0;0;1;1;5;26;0;0;1;True;4;132;4;100;2;SI;Employee
389;695645a71fa495e41cc4f1941ae59d20407b13a3;3;3,5;4;3,833333333;4;3,5;3,638888889;13;120;6;6;5;7;9;1;3;0;1;1;4;35;1;0;0;False;9;243;19;72,39999771;1;SI;None
390;bb86e1477912fddacebb2dba1ad59cfc1e7baeab;3,25;3,75;4;3,833333333;4;2;3,472222222;28;120;0;9;11;0;6;0;0;0;1;1;3;68;0;0;0;False;12;248;29;85,79999804;1;SI;None
391;af333e3ac9a90286ecb986e49182d43f2d098685;4;4;4;3,833333333;4;2,5;3,722222222;41;120;13;12;0;0;5;0;1;0;1;1;5;45;0;0;0;True;18;260;37;97,94285893;2;SI;None
392;f85fb72dcd9206929886503aafc245ef2f03087f;2,25;2,75;4;4;4;1,75;3,125;9;120;4;6;0;10;20;1;0;0;1;1;3;33;0;0;1;False;11;232;24;73,50000143;1;SI;Employee
393;125e69d667250b783ec681c3781ec734b99aafa9;3,5;3,25;4;4;4;2,75;3,583333333;9;120;0;0;0;0;2;1;3;3;1;1;4;50;1;0;1;False;4;181;4;72,60952592;1;SI;Employee
394;c6b40f961867dc9cfe80ac81d7ccb0bbcb46e427;4;4;3;4;4;2,5;3,583333333;9;120;6;3;0;0;1;1;0;0;1;1;3;41;0;0;0;False;13;227;26;92,79999733;2;SI;None
395;5573670a6e289141b5abe6a426789c85faa690a6;3,75;3,25;4;4;4;3,5;3,75;15;120;43;6;0;0;10;1;0;0;1;1;3;45;0;0;0;False;14;482;27;72,74285555;1;SI;None
396;951101139c4087cb8b0baa98a6e94a48851c1558;3;3,5;4;4;3,333333333;2,75;3,430555556;18;120;10;0;0;0;4;0;0;0;1;1;2;28;0;0;0;True;8;336;27;95,94285488;2;SI;None
397;7e0f7a5acb51b3f93be45ca9b24b201a53780488;4;4;4;4;4;3;3,833333333;18;120;4;7;0;0;5;1;0;0;1;1;5;34;0;0;1;False;16;216;40;64,54285979;1;SI;Employee
398;bd01887be117a0f0487b626fdc9a013dce739a5b;3,75;4;4;4;4;3,5;3,875;35;120;9;6;0;0;3;1;0;0;1;1;3;27;0;0;1;True;20;471;44;92,48571396;2;SI;Employee
399;8bf3fb4d485f18e88525997b9a6d37d2b4787b9e;3;3;2;2,333333333;2;2,5;2,472222222;33;121;16;14;0;7;2;0;5;5;1;1;6;42;0;0;1;True;15;463;25;94,14285421;2;SI;Employee
400;b473c19f908046d9eac2b27ad760c9fbcb8022ec;3;2,75;3;2,666666667;3;2,5;2,819444444;17;121;37;18;0;0;8;1;4;4;1;1;5;43;0;0;1;True;18;370;35;94,28571463;2;SI;Employee
401;66ed2aeab7af25b74836569f75ad447c29b18c62;3,75;4;4;3;3,666666667;2,25;3,444444444;52;121;14;9;5;6;5;1;1;1;1;1;3;18;0;1;0;False;20;634;83;86,2857163;1;SI;Student
402;fe6a6aedda12cebeb15f7a705e7b993045b55f99;4;4;3,333333333;3,166666667;4;1;3,25;11;121;22;6;0;0;1;1;2;0;1;1;4;16;0;1;0;True;16;292;28;95,34285665;2;SI;Student
403;a24047d335ad8cfec2fbea70d184381865c9bc8e;3,75;3,75;4;3,5;4;3,75;3,791666667;8;121;8;9;0;0;2;0;0;0;1;1;3;46;0;0;0;False;13;337;22;80,68571687;1;SI;None
404;513a971766cedeb99f2be635b1ddf125068658f3;0,5;2;4;4;4;4;3,083333333;22;121;23;9;0;0;4;1;3;2;1;1;5;33;0;0;1;False;17;289;34;73,60000014;1;SI;Employee
405;49f0c7065fcc86ee718b927431cb91c13cf56416;2,5;2;2,666666667;2,5;2,666666667;2,25;2,430555556;20;122;9;3;0;0;4;1;0;0;1;1;6;32;0;0;1;True;10;237;32;94,14285421;2;SI;Employee
406;873fdad45dc542cb80a85009ef5b898fff339ae7;3,25;4;3,333333333;2,666666667;3,333333333;2;3,097222222;0;122;0;0;0;0;8;1;0;0;1;1;3;50;0;0;1;False;12;221;15;86,31904721;1;SI;Employee
407;c6e6f1d40ec682efa4a64da4cf386bb781945d1c;2,5;3;3;2,833333333;3;2,5;2,805555556;17;122;5;3;0;0;4;0;3;2;1;1;6;53;0;0;1;False;11;219;16;74,28571582;1;SI;Employee
408;faa33ac0382fd5a6d39e0b0b295896dc87f3e0d4;1,5;2;3;2,833333333;3;2,5;2,472222222;22;122;4;7;0;5;5;1;7;4;1;1;5;42;0;0;1;False;16;247;22;94,54285502;2;SI;Employee
409;849cdcb9a208c3f0ef3feec9578617d8fc99f4a0;3,25;3,5;3,333333333;3,666666667;4;4;3,625;16;122;29;8;0;4;8;1;0;0;1;1;5;56;0;0;0;True;18;383;36;95,40952444;2;SI;None
410;aaad186d92056ba179512c87c247a3042e83cabd;4;3,75;4;4;4;3;3,791666667;4;122;17;0;0;0;2;1;1;1;1;1;2;19;0;1;0;False;10;234;13;80,86666465;1;SI;Student
411;e81c2384099e253ba480fc42ac44c2557320facb;2,75;1,5;2;1,833333333;3;3;2,347222222;26;123;23;10;0;0;4;1;0;0;1;1;5;32;0;0;1;True;20;326;43;94,14285421;2;SI;Employee
412;9f6e0a855ecb34e671cff92f8df490b7cb54f91f;1,75;2;1,666666667;2,666666667;2,333333333;1,75;2,027777778;17;123;24;6;5;0;2;0;1;1;1;1;4;20;0;1;0;False;12;208;36;81,00000024;1;SI;Student
413;8d5fc8a75fa301d6bfb4fc1b9879f5d31f82ba46;3;3,25;2,666666667;3;3,666666667;2,5;3,013888889;8;123;10;3;4;0;5;1;0;0;1;1;4;20;0;1;0;False;12;244;27;74,28571582;1;SI;Student
414;cd117ed131cb5598e9191a3e2d90d293e2f9e0e5;2,5;2,25;3;3,333333333;4;3;3,013888889;9;123;10;0;0;0;4;0;0;0;1;1;2;37;0;0;1;True;11;346;32;94,54285502;2;SI;Employee
415;3dbdff00555d5e5b1dbda9d4922113e6cbf01609;3,5;3,5;4;4;4;1,5;3,416666667;27;123;0;0;6;0;5;1;1;0;1;1;6;43;0;0;1;False;14;312;43;95,40952444;2;SI;Employee
416;036c4a52b240b0a5f15503f78c7b8d0280db3b61;4;4;4;4;4;3;3,833333333;58;123;5;12;4;15;4;0;3;1;1;1;3;64;0;0;1;True;16;971;69;87,55238056;1;SI;Employee
417;3eff4cc74e48fca9f49c7e1eeefabe0141ae27a4;3;2,75;3,333333333;2,666666667;3,333333333;2,5;2,930555556;13;124;4;21;0;0;5;0;1;1;1;0;4;20;1;1;0;False;18;245;52;81,14285469;1;SI;Student
418;f500c6728ccb52c8bbe6bdb8dc4a6cb9c5671efc;2,75;2,75;3,333333333;3;3;2;2,805555556;0;124;0;25;0;0;4;1;4;2;1;1;5;20;0;0;0;True;12;190;15;94,14285421;2;SI;None
419;99afb2a23311705bb2fbe5046a2d897ba2a68b5c;3;3;3;3;3;2,5;2,916666667;29;124;31;3;0;0;10;0;5;5;1;1;5;32;0;1;0;False;20;306;63;95,58571577;2;SI;Student
420;950dc969f2e11ceba41e03270b5c52751d19322d;2,75;3,5;2,333333333;3,166666667;3,666666667;3,5;3,152777778;36;124;8;0;0;0;7;1;1;1;1;1;5;28;0;1;0;True;15;308;31;94,80000138;2;SI;Student
421;b48d919dc5a08a23746be6441a2266a19e24d56d;3,75;4;4;3,333333333;4;2,25;3,555555556;12;124;6;6;0;8;4;1;1;1;1;1;4;25;0;0;0;False;10;236;21;74,59999919;1;SI;None
422;5a00aa7688d5602048755b15d1160ab841008bf9;3,75;3,75;4;4;4;2,25;3,625;14;124;8;0;9;0;4;0;1;1;1;1;4;46;0;0;1;True;22;447;50;87,55238056;1;SI;Employee
423;ac279d46f1f3d7a4fbbbfc8684cee4514b087324;1,75;1,25;3;1,666666667;2,666666667;3,25;2,263888889;18;130;8;0;0;0;3;1;5;3;1;1;3;46;0;0;1;True;10;282;24;95,88571191;2;SI;Employee
424;b5c7b3126f6560e57e92fc041e1f79ebaadb76a4;3,5;3,5;2,333333333;2,333333333;2,333333333;3;2,833333333;17;130;9;0;6;10;2;1;4;3;1;1;4;24;0;1;0;True;22;476;39;96,34285569;2;SI;Student
425;6b85fb8e743db1eb1b5648de67b3524506186939;2,5;2,75;3,333333333;2,5;2,666666667;0,75;2,416666667;0;130;0;0;0;0;6;0;0;0;1;1;3;20;0;1;0;False;3;10;6;4,500000179;0;NO;Student
426;07680ea98e235a008206db6b6deeefc416e9a112;2,75;2,75;4;3;2,666666667;2,25;2,902777778;35;130;30;3;19;5;6;1;1;1;1;1;3;42;0;0;1;True;23;325;44;99,14285541;2;SI;Employee
427;86ad9b34700426f7ed1a5a149a2aa4d54e363c09;3,75;3,25;3;3;3;2,75;3,125;36;130;10;20;6;16;3;1;1;1;1;1;3;26;0;0;1;True;29;664;68;97,66666889;2;SI;Employee
428;4f5486cc2ceb54d08635ca94221ff6eeb2b04ea6;3,25;3;4;3,333333333;3,666666667;0,75;3;14;130;16;6;6;0;2;1;10;5;1;1;6;61;0;0;0;True;13;283;22;100;2;SI;None
429;98b80e1c4d70afd46dfc1e83656ca26f6cb61a65;3,75;3,5;4;3,333333333;4;2,25;3,472222222;23;130;13;9;0;0;8;0;3;3;1;1;3;23;0;0;0;True;12;268;36;97,94285893;2;SI;None
430;9cf52ba02b3850199f99ca2d6fe43ad7b93ff1a1;4;3,25;3,666666667;3,5;3,333333333;3;3,458333333;15;130;10;10;0;0;6;0;2;2;1;1;3;23;0;1;0;True;19;326;33;96,7428565;2;SI;Student
431;cd77fc32fd47755e0f7b8dd1aa18edd34734ae46;2,25;2,75;3,666666667;3,5;2,666666667;3;2,972222222;28;137;4;16;0;0;2;0;0;0;1;0;5;37;1;0;1;False;17;331;61;60,50000191;1;SI;Employee
432;3bff66d269e7b6cf2e9f3ce921806ad47041107a;3,5;3,75;3,666666667;2,5;4;2,75;3,361111111;8;140;0;18;0;0;20;0;3;3;1;1;1;44;0;0;0;False;6;296;20;98,00000191;2;SI;None
433;1266987f44d73cc63c3d85c20b346b5aaa57c758;3,25;3;2;2,5;1,666666667;3,75;2,694444444;15;140;21;11;0;0;3;1;0;0;1;1;4;20;1;1;0;False;15;257;38;97,20000029;2;SI;Student
434;8904a5b5b1d98fc51ba51cde0e5072480d30ce9e;2,5;2,5;2;2,666666667;3;1,5;2,361111111;32;140;13;3;0;0;2;1;4;3;1;0;3;42;0;0;1;True;19;351;31;98,28571677;2;SI;Employee
435;565afbc5a6505641dc880110669ed61de4e6c6d6;2,75;2,75;3,333333333;2,833333333;3,333333333;2,5;2,916666667;3;140;13;15;0;0;5;1;50;40;1;1;3;53;0;0;0;True;31;283;73;99,14285541;2;SI;None
436;7ff1a949cecf50b22a2edf17baf94deaadf608fb;3,75;3,25;2,666666667;2,833333333;3,333333333;1,75;2,930555556;7;140;53;0;0;0;8;1;0;0;1;1;2;16;0;1;0;True;12;324;24;100;2;SI;Student
437;88efe49375fda0ed9aaf9205f12b8b67020b23d0;2,75;2,75;3,333333333;2,833333333;3;1;2,611111111;33;140;14;0;0;0;8;0;3;3;1;1;4;50;0;0;1;True;15;289;24;97,74285555;2;SI;Employee
438;f901303f7e104dc268d88dfce5e3e7a701219c4b;2,25;2,5;4;2,833333333;2,666666667;3;2,875;44;140;10;10;0;0;6;1;1;1;1;1;3;39;0;0;0;True;20;494;57;96,79999948;2;SI;None
439;544667718711720429ca7816d7ee253c32e7aaf2;2,75;2,75;3,333333333;3;3,333333333;3,25;3,069444444;0;140;5;8;0;0;6;0;1;1;1;1;2;22;0;1;0;True;8;302;12;97,94285893;2;SI;Student
440;7793abe8a96e9fed64790c71976e5b186b769219;3;3;3;3,166666667;3;3,25;3,069444444;13;140;0;5;11;0;5;1;0;0;1;1;6;46;0;0;1;True;9;288;25;96,34285569;2;SI;Employee
441;f75ad3a34a3fe1bef8e5994fb2200bae6e3383d3;2,5;3,5;4;3,333333333;4;1,75;3,180555556;26;140;6;14;5;0;5;0;0;0;1;1;5;27;0;1;0;True;19;529;40;95,94285488;2;SI;Student
442;21c9ec81e0297a1b8ae6847cd3618bb5f9fbda7e;2,75;3;3,333333333;3,5;3,333333333;3;3,152777778;32;140;17;6;6;0;5;0;0;0;1;1;4;34;1;0;0;True;25;537;65;96,20000124;2;SI;None
443;bcf3743df325bbe38ad3aa9bcdadcf93447e0234;4;4;4;3,666666667;4;1,5;3,527777778;25;140;0;22;0;0;10;1;0;0;1;1;2;21;0;1;0;True;15;325;44;96,54285908;2;SI;Student
444;66bb850d0551ebd90c6aa89af99a9aead19d2563;3,5;3,75;4;3,666666667;4;3,5;3,736111111;59;140;0;3;4;0;4;1;1;1;1;1;3;42;0;0;1;True;21;291;39;100;2;SI;Employee
